gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
GRN,,,no,True,ENSG00000030582,Progranulin (PGRN) (Acrogranin) (Epithelin precursor) (Glycoprotein of 88 Kda) (GP88) (Glycoprotein 88) (Granulin precursor) (PC cell-derived growth factor) (PCDGF) (Proepithelin) (PEPI),Secreted,"pancreatic A cell;alveolar macrophage;colon macrophage;lung macrophage;Hofbauer cell;classical monocyte;CD14-positive, CD16-negative classical monocyte;osteoclast;granulocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;dendritic cell, human;myeloid cell",GRN,12.503,14.058,14.058,143198,164261,0.169
GZMB,,,no,True,ENSG00000100453,Granzyme B,Secreted,"hematopoietic cell;leukocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;CD8-positive, alpha-beta thymocyte;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;cytotoxic T cell;exhausted T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",,0.058,0.217,0.217,663,2533,1.905
HAVCR2,,,no,True,ENSG00000135077,Hepatitis A virus cellular receptor 2 (HAVcr-2) (T-cell immunoglobulin and mucin domain-containing protein 3) (TIMD-3) (T-cell immunoglobulin mucin receptor 3) (TIM-3) (T-cell membrane protein 3) (CD antigen CD366),Membrane,"macrophage;elicited macrophage;inflammatory macrophage;microglial cell;mononuclear phagocyte;professional antigen presenting cell;decidual natural killer cell, human",GALECTIN,0.903,1.018,1.018,10347,11891,0.172
HBEGF,,,no,True,ENSG00000113070,Proheparin-binding EGF-like growth factor,Cell membrane,ileal goblet cell;paneth cell of epithelium of small intestine;epithelial cell of prostate;basal cell of prostate epithelium;endosteal cell;epithelial cell of urethra;liver dendritic cell,EGF,1.143,1.917,1.917,13092,22398,0.746
HBG1,,,no,True,ENSG00000213934,Hemoglobin subunit gamma-1 (Gamma-1-globin) (Hb F Agamma) (Hemoglobin gamma-1 chain) (Hemoglobin gamma-A chain),,hepatoblast;endocardial cell;blood cell;eosinophil;erythrocyte;enucleate erythrocyte;erythroid lineage cell;proerythroblast;reticulocyte;erythroblast;primitive red blood cell;promyelocyte;myeloid lineage restricted progenitor cell,,0.032,,0.032,362,0,
HCK,,,no,True,ENSG00000101336,Tyrosine-protein kinase HCK,Cell membrane,"brush cell;intestinal tuft cell;tuft cell of colon;phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",,1.351,1.907,1.907,15473,22278,0.497
HDAC9,,,no,True,ENSG00000048052,Histone deacetylase 9 (HD9),Nucleus,choroid plexus epithelial cell;non-pigmented ciliary epithelial cell;central nervous system macrophage;smooth muscle cell of sphincter of pupil,,1.088,1.228,1.228,12463,14345,0.174
HELLS,,,no,True,ENSG00000119969,Lymphoid-specific helicase,Nucleus,common dendritic progenitor,,0.719,0.796,0.796,8238,9301,0.146
HES4,,,no,True,ENSG00000188290,Transcription factor HES-4 (hHES4) (Class B basic helix-loop-helix protein 42) (bHLHb42) (Hairy and enhancer of split 4) (bHLH factor Hes4),Nucleus,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;paneth cell of colon;urothelial cell;bladder urothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;cerebral cortex endothelial cell;mammary gland epithelial cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;monocyte;pro-T cell;fibroblast of connective tissue of nonglandular part of prostate;mural cell;bladder cell,,0.953,1.054,1.054,10918,12315,0.145
HEXB,,,no,True,ENSG00000049860,Beta-hexosaminidase subunit beta,Lysosome,pancreatic ductal cell;alveolar macrophage;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell,,19.526,16.191,19.526,223634,189184,-0.27
HIF1A,,,no,True,ENSG00000100644,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha) (ARNT-interacting protein) (Basic-helix-loop-helix-PAS protein MOP1) (Class E basic helix-loop-helix protein 78) (bHLHe78) (Member of PAS protein 1) (PAS domain-containing protein 8),Cytoplasm,elicited macrophage;inflammatory macrophage;blood cell;myeloid cell;brown preadipocyte;mesothelial fibroblast,,25.784,19.186,25.784,295302,224186,-0.426
HMGA1,,,no,True,ENSG00000137309,High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1) (High mobility group protein R),Nucleus;Chromosome,endothelial cell of umbilical vein;epithelial cell of urethra;eosinophil;professional antigen presenting cell;dendritic cell;large pre-B-II cell;erythroid progenitor cell;proerythroblast;primitive red blood cell;basophil mast progenitor cell;early lymphoid progenitor;fraction A pre-pro B cell,,5.065,4.995,5.065,58009,58364,-0.02
HMGB2,,,no,True,ENSG00000164104,High mobility group protein B2 (High mobility group protein 2) (HMG-2),Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;large pre-B-II cell;promonocyte;erythroid lineage cell;primitive red blood cell;myelocyte;hematopoietic precursor cell;pro-B cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell",,0.558,0.318,0.558,6396,3717,-0.812
HMGN3,,,no,True,ENSG00000118418,High mobility group nucleosome-binding domain-containing protein 3 (Thyroid receptor-interacting protein 7) (TR-interacting protein 7) (TRIP-7),Nucleus,multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;lung neuroendocrine cell;pancreatic PP cell;PP cell;follicular dendritic cell;placental villous trophoblast;mature conventional dendritic cell;forebrain radial glial cell;rod bipolar cell,,8.071,4.993,8.071,92441,58339,-0.693
HMOX1,,,no,True,ENSG00000100292,Heme oxygenase 1 (HO-1),Endoplasmic reticulum membrane,"epithelial cell of lacrimal sac;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;type II pneumocyte;endothelial cell of vascular tree;elicited macrophage;alternatively activated macrophage;Hofbauer cell;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;lung secretory cell",,1.145,1.238,1.238,13114,14463,0.112
HNMT,,,no,True,ENSG00000150540,Histamine N-methyltransferase (HMT),Cytoplasm,alveolar macrophage;lung macrophage;Hofbauer cell,,7.851,8.955,8.955,89913,104634,0.19
HNRNPD,,,no,True,ENSG00000138668,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),Nucleus;Cytoplasm,common dendritic progenitor,,39.813,37.74,39.813,455980,440977,-0.077
HPRT1,,,no,True,ENSG00000165704,Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase),Cytoplasm,Sertoli cell;macrophage dendritic cell progenitor,,4.546,5.309,5.309,52062,62030,0.224
HSPA8,,,no,True,ENSG00000109971,Heat shock cognate 71 kDa protein,Cytoplasm,"mature conventional dendritic cell;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,70.479,61.871,70.479,807194,722951,-0.188
HSPD1,,,no,True,ENSG00000144381,"60 kDa heat shock protein, mitochondrial",Mitochondrion matrix,professional antigen presenting cell;dendritic cell;mast cell;mucosal type mast cell;proerythroblast;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,,36.856,35.731,36.856,422107,417503,-0.045
ICAM2,,,no,True,ENSG00000108622,Intercellular adhesion molecule 2 (ICAM-2) (CD antigen CD102),Membrane,blood vessel endothelial cell;endothelial tip cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;cerebral cortex endothelial cell;follicular dendritic cell;megakaryocyte,ICAM,1.278,1.69,1.69,14642,19752,0.403
ICAM3,,,no,True,ENSG00000076662,Intercellular adhesion molecule 3 (ICAM-3) (CDw50) (ICAM-R) (CD antigen CD50),Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;hematopoietic cell;CD141-positive myeloid dendritic cell;B-1a B cell;T-helper 2 cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;pro-T cell;early T lineage precursor",,0.934,1.13,1.13,10698,13209,0.275
ICAM4,,,no,True,ENSG00000105371,Intercellular adhesion molecule 4 (ICAM-4) (Landsteiner-Wiener blood group glycoprotein) (LW blood group protein) (CD antigen CD242),Secreted,vasa recta ascending limb cell;megakaryocyte-erythroid progenitor cell;erythroid lineage cell;erythroblast;primitive red blood cell;myeloid lineage restricted progenitor cell,,0.144,0.068,0.144,1646,799,-1.072
IDH2,,,no,True,ENSG00000182054,"Isocitrate dehydrogenase [NADP], mitochondrial (IDH)",Mitochondrion,placental villous trophoblast;primitive red blood cell;pre-conventional dendritic cell;pro-T cell,,22.849,20.881,22.849,261684,243988,-0.13
IDO1,,,no,True,ENSG00000131203,"Indoleamine 2,3-dioxygenase 1 (IDO-1)",Cytoplasm,"lens epithelial cell;anterior lens cell;mononuclear phagocyte;hematopoietic cell;blood cell;granulocyte;leukocyte;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;myeloid leukocyte;myeloid cell",,0.041,0.039,0.041,469,458,-0.063
IFI44L,,,no,True,ENSG00000137959,Interferon-induced protein 44-like,Cytoplasm,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;decidual natural killer cell, human",,0.499,0.392,0.499,5714,4575,-0.35
IKZF1,,,no,True,ENSG00000185811,DNA-binding protein Ikaros (Ikaros family zinc finger protein 1) (Lymphoid transcription factor LyF-1),Nucleus,"hematopoietic cell;immature neutrophil;naive regulatory T cell;activated CD4-positive, alpha-beta T cell, human;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;type I NK T cell;DN3 thymocyte;DN4 thymocyte;immature natural killer cell;common dendritic progenitor;DN1 thymic pro-T cell;common lymphoid progenitor",,1.121,1.479,1.479,12839,17286,0.4
IL10,,,no,True,ENSG00000136634,Interleukin-10 (IL-10) (Cytokine synthesis inhibitory factor) (CSIF),Secreted,"intermediate monocyte;CD4-positive, alpha-beta cytotoxic T cell",IL10,0.127,0.069,0.127,1455,811,-0.872
IL17RA,,,no,True,ENSG00000177663,Interleukin-17 receptor A (IL-17 receptor A) (IL-17RA) (CDw217) (CD antigen CD217),Secreted,"classical monocyte;CD14-positive, CD16-negative classical monocyte;granulocyte;neutrophil;monocyte;CD14-positive monocyte;promonocyte;myeloid lineage restricted progenitor cell",IL17,3.551,4.276,4.276,40675,49965,0.268
IL18BP,,,no,True,ENSG00000137496,Interleukin-18-binding protein (IL-18BP) (Tadekinig-alfa),Secreted,pancreatic A cell;intermediate monocyte,,0.65,1.24,1.24,7450,14488,0.931
IL1B,,,no,True,ENSG00000125538,Interleukin-1 beta (IL-1 beta) (Catabolin),Cytoplasm,"brush cell of bronchus;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;CD14-positive, CD16-negative classical monocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;CD14-positive monocyte;intermediate monocyte;myeloid cell;hematopoietic multipotent progenitor cell",IL1,0.2,0.231,0.231,2296,2697,0.203
IL1RN,,,no,True,ENSG00000136689,Interleukin-1 receptor antagonist protein (IL-1RN) (IL-1ra) (IRAP) (ICIL-1RA) (IL1 inhibitor) (Anakinra),Cytoplasm,epithelial cell of stratum germinativum of esophagus;keratinocyte;stratified epithelial cell;epidermal cell;epithelial cell of urethra;conjunctival epithelial cell;hematopoietic cell;blood cell;granulocyte;leukocyte;myeloid leukocyte;myeloid cell,,0.128,0.116,0.128,1466,1354,-0.144
IL33,,,no,True,ENSG00000137033,Interleukin-33 (IL-33) (Interleukin-1 family member 11) (IL-1F11) (Nuclear factor from high endothelial venules) (NF-HEV),Nucleus,respiratory basal cell;basal cell of epithelium of trachea;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;club cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of uterus;endocardial cell;follicular dendritic cell,IL1,0.752,0.681,0.752,8609,7961,-0.142
IL3RA,,,no,True,ENSG00000185291,Interleukin-3 receptor subunit alpha (IL-3 receptor subunit alpha) (IL-3R subunit alpha) (IL-3R-alpha) (IL-3RA) (CD antigen CD123),Membrane,"prostate gland microvascular endothelial cell;gut endothelial cell;granulocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;common dendritic progenitor",IL4,0.876,1.149,1.149,10030,13420,0.391
IL6,,,no,True,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6,0.419,0.217,0.419,4797,2534,-0.95
IMPDH2,,,no,True,ENSG00000178035,Inosine-5'-monophosphate dehydrogenase 2 (IMP dehydrogenase 2) (IMPD 2) (IMPDH 2),Cytoplasm,"erythroid progenitor cell, mammalian;macrophage dendritic cell progenitor;basophil mast progenitor cell",,41.181,34.871,41.181,471649,407462,-0.24
INHBA,,,no,True,ENSG00000122641,Inhibin beta A chain (Activin beta-A chain) (Erythroid differentiation protein) (EDF),Secreted,endocardial cell;alveolar macrophage;lung macrophage;myometrial cell;smooth muscle cell of prostate;trophoblast giant cell;fibroblast of connective tissue of glandular part of prostate,ACTIVIN,0.255,0.167,0.255,2915,1953,-0.607
INPP5D,,,no,True,ENSG00000168918,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",Cytoplasm,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;professional antigen presenting cell;immature innate lymphoid cell,,0.804,1.861,1.861,9207,21750,1.211
IQGAP1,,,no,True,ENSG00000140575,Ras GTPase-activating-like protein IQGAP1 (p195),Cell membrane,alternatively activated macrophage;neutrophil;mature conventional dendritic cell;myeloid leukocyte;myeloid cell,,14.685,16.393,16.393,168189,191552,0.159
IRF4,,,no,True,ENSG00000137265,Interferon regulatory factor 4 (IRF-4) (Lymphocyte-specific interferon regulatory factor) (LSIRF) (Multiple myeloma oncogene 1) (NF-EM5),Nucleus,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast;IgG plasmablast;IgA plasmablast;mononuclear cell;lymphocyte;B cell;precursor B cell;small pre-B-II cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell",,0.075,0.207,0.207,860,2422,1.465
IRF7,,,no,True,ENSG00000185507,Interferon regulatory factor 7 (IRF-7),Nucleus;Cytoplasm,"bone marrow cell;granulocyte monocyte progenitor cell;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;IgG plasma cell;common dendritic progenitor",,0.991,0.876,0.991,11346,10237,-0.177
IRF8,,,no,True,ENSG00000140968,Interferon regulatory factor 8 (IRF-8) (Interferon consensus sequence-binding protein) (H-ICSBP) (ICSBP),Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;leukocyte;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;dendritic cell, human;mature B cell;memory B cell;B-1b B cell;follicular B cell;germinal center B cell;monocyte;B cell;common dendritic progenitor;macrophage dendritic cell progenitor;pre-conventional dendritic cell;early T lineage precursor",,0.3,0.713,0.713,3433,8331,1.25
